"TYPE","UPDATE","SIZE1","SIZE2","INTRARATE1","INTRARATE2","INTERRATE1","INTERRATE2","CONTRARIAN1","CONTRARIAN2","PREM","POSTM","TIME","DELAY","CURRENT_MICRO_H","CURRENT_MACRO_H","NEXT_MICRO_H","NEXT_MACRO_H","MICRO_I","MACRO_I","CURRENT_I","NEXT_I"
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0|1|2|3|4-5|6|7|8|","MACRO_MS",0,4,NA,NA,NA,NA,NA,0.497983229271508,2.05640225925218,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0|1|2|3|4|5|6|7|8|","MACRO_MS",0,4,NA,NA,NA,NA,NA,0.537831545735756,2.54419750745381,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0-1|2-6|7-8|","MACRO_MS",0,5,NA,NA,NA,NA,NA,0.149606694517126,0.437401259010734,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0-1|2-7|8|","MACRO_MS",0,5,NA,NA,NA,NA,NA,0.093739379713365,0.256297291693618,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0-7|8|","MACRO_MS",0,5,NA,NA,NA,NA,NA,0.018220886564422,0.036874506253872,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0-8|","MACRO_MS",0,5,NA,NA,NA,NA,NA,0,0,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0|1-2|3-5|6-7|8|","MACRO_MS",0,5,NA,NA,NA,NA,NA,0.333459919192537,1.20838584132809,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0|1-2|3-6|7|8|","MACRO_MS",0,5,NA,NA,NA,NA,NA,0.254752902799189,0.851137270461684,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0|1-7|8|","MACRO_MS",0,5,NA,NA,NA,NA,NA,0.036419672964342,0.073726912343242,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0|1|2-3|4-5|6-7|8|","MACRO_MS",0,5,NA,NA,NA,NA,NA,0.399302370814949,1.64762017997528,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0|1|2-3|4-5|6|7|8|","MACRO_MS",0,5,NA,NA,NA,NA,NA,0.409865263881493,1.75508643870305,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0|1|2-6|7|8|","MACRO_MS",0,5,NA,NA,NA,NA,NA,0.158971823760504,0.472786610674646,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0|1|2|3|4-5|6|7|8|","MACRO_MS",0,5,NA,NA,NA,NA,NA,0.432327709952809,2.05640225925218,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0|1|2|3|4|5|6|7|8|","MACRO_MS",0,5,NA,NA,NA,NA,NA,0.465028759079657,2.54419750745381,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0-1|2-6|7-8|","MACRO_MS",0,6,NA,NA,NA,NA,NA,0.135977099733967,0.437401259010734,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0-1|2-7|8|","MACRO_MS",0,6,NA,NA,NA,NA,NA,0.085473893225876,0.256297291693618,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0-8|","MACRO_MS",0,6,NA,NA,NA,NA,NA,0,0,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0|1-2|3-5|6-7|8|","MACRO_MS",0,6,NA,NA,NA,NA,NA,0.299001606294908,1.20838584132809,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0|1-2|3-6|7|8|","MACRO_MS",0,6,NA,NA,NA,NA,NA,0.229648704095854,0.851137270461684,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0|1-7|8|","MACRO_MS",0,6,NA,NA,NA,NA,NA,0.033533935880049,0.073726912343242,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0|1-8|","MACRO_MS",0,6,NA,NA,NA,NA,NA,0.016778018022275,0.036874506253872,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0|1|2-3|4-5|6-7|8|","MACRO_MS",0,6,NA,NA,NA,NA,NA,0.356180965449857,1.64762017997528,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0|1|2-3|4-5|6|7|8|","MACRO_MS",0,6,NA,NA,NA,NA,NA,0.365372618878475,1.75508643870305,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0|1|2-5|6-7|8|","MACRO_MS",0,6,NA,NA,NA,NA,NA,0.229648704095854,0.851137270461684,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0|1|2-6|7|8|","MACRO_MS",0,6,NA,NA,NA,NA,NA,0.14436668526008,0.472786610674646,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0|1|2|3-4|5-6|7|8|","MACRO_MS",0,6,NA,NA,NA,NA,NA,0.365372618878475,1.75508643870305,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0|1|2|3-4|5|6|7|8|","MACRO_MS",0,6,NA,NA,NA,NA,NA,0.384651703711844,2.05640225925218,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0|1|2|3|4-5|6|7|8|","MACRO_MS",0,6,NA,NA,NA,NA,NA,0.384651703711844,2.05640225925218,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0|1|2|3|4|5|6|7|8|","MACRO_MS",0,6,NA,NA,NA,NA,NA,0.412585541505775,2.54419750745381,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0-1|2-6|7-8|","MACRO_MS",0,7,NA,NA,NA,NA,NA,0.125237597691301,0.437401259010734,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0-7|8|","MACRO_MS",0,7,NA,NA,NA,NA,NA,0.015574516848453,0.036874506253872,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0-8|","MACRO_MS",0,7,NA,NA,NA,NA,NA,0,0,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0|1-2|3-5|6-7|8|","MACRO_MS",0,7,NA,NA,NA,NA,NA,0.272398727318639,1.20838584132809,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0|1-6|7-8|","MACRO_MS",0,7,NA,NA,NA,NA,NA,0.078890763063649,0.256297291693618,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0|1-7|8|","MACRO_MS",0,7,NA,NA,NA,NA,NA,0.031126933532403,0.073726912343242,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0|1|2-3|4-5|6-7|8|","MACRO_MS",0,7,NA,NA,NA,NA,NA,0.323198966715049,1.64762017997528,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0|1|2-3|4-5|6|7|8|","MACRO_MS",0,7,NA,NA,NA,NA,NA,0.331403760139995,1.75508643870305,NA
"COMPACT_MODEL","EDGES",8,0,1,1,1,1,0,0,"MACRO_MS_|0|1|2-5|6-7|8|","MACRO_MS",0,7,NA,NA,NA,NA,NA,0.21009363100501,0.851137270461684,NA
